phylum	sub_phylum	class	order	family	genus	species	subspecies	Common Name	c_value	raw_C_value	Chrom num	Method	Cell type	Std sp	References	References
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	willistoni		Fruit fly / Pomace fly / Vinegar fly	0.24	0.24		NS	NS	NS	Dawley, R. (1997). Unpublished.  As cited in R.J. Powell, Progress and Prospects in Evolutionary Biology: The Drosophila Model.  Oxford University Press, Oxford, UK..	
Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Telmatoscopus	meridionalis		Moth fly	0.24	0.24	12.00	FD	TS	MD	Jost, E. and M. Mameli (1972). DNA content in nine species of Nematocera with special reference to the sibling species of the Anopheles maculipennis group and the Culex pipiens group. Chromosoma 37: 201-208.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Sepsis	thoracica		Black scavenger fly	0.24	0.24		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Apis	mellifera		Honey bee	0.24	0.24		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Pheidole	dentata		Big-headed ant	0.24	0.24		FIA	HE	TM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Vespidae	Polistes	metricus		Metricus paper wasp	0.24	0.24		FIA	HE	TM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Vespidae	Vespula	squamosa		Souther yellowjacket	0.24	0.24		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Papilionidae	Papilio	cresphontes		Giant swallowtail	0.24	0.24		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Pimelia	sparsa	albohumeralis	Darkling beetle	0.25	0.25		FD	S	TC	Palmer, M., E. Petitpierre, and J. Pons (2003).  Test of the correlation between body size and DNA content in Pimelia (Coleoptera: Tenebrionidae) from the Canary Islands.  European Journal of Entomology 100: 123-129.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Lachnaia	vicina		Leaf beetle	0.25	0.25	24.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Pachybrachis	anoguttatus		Leaf beetle	0.25	0.25	16.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Silvanidae	Oryzaephilus	surinamensis		Saw-toothed grain beetle	0.25	0.25	18.00	FCM	BR	RS	Sharaf, K., P. Bures, L. Horova, T. Pavlicek, and E. Nevo (2008). Distribution of abundance and genome size variability in the grain beetle Oryzaephilus surinamensis (Linnaeus, 1758) (Coleoptera: Silvanidae). Zoology in the Middle East 45: 79-89.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Melanochrus	lacordairei		Darkling beetle	0.25	0.25	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Phylan	semicostatus		Darkling beetle	0.25	0.25		FD	S	TC	Palmer, M. and E. Petitpierre (1996). Relationship of genome size to body size in Phylan semicostatus (Coleoptera: Tenebrionidae). Annals of the Entomological Society of America 89: 221-225.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Scaurus	striatus		Darkling beetle	0.25	0.25	24.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tribolium	confusum		Flour beetle	0.25	0.25	18.00	FD	S	TC	Alvarez-Fuster, A., C. Juan, and E. Petitpierre (1991). Genome size in Tribolium flour-beetles: inter- and intraspecific variation. Genetical Research 58: 1-5.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Uytteenboogaartia	punctipennis		Darkling beetle	0.25	0.25	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Chironomus	tentans		Midge	0.25	0.25	8.00	BCA	SG	NS	Daneholt, B. and J.-E. Edström (1967). The content of deoxyribonucleic acid in individual polytene chromosomes of Chironomus tentans. Cytogenetics6: 350-356.	
Arthropoda	Hexapoda	Insecta	Diptera	Culicidae	Anopheles	quadrimaculatus		Mosquito	0.25	0.25	6.00	FD	S	GD	Rao, P.N. and K.S. Rai (1990). Genome evolution in the mosquitoes and other closely related members of superfamily Culicoidea. Hereditas 113: 139-144.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	auraria		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	engyochracea		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	eohydei		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FD	BR	GD	Zacharias, H., W. Hennig, and O. Leoncini (1982). Microspectrophotometric comparison of the genome size of Drosophila hydei and some related species. Genetica 58: 153-157.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	equinoxialis		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	grimshawi		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FD	HE, S	DM, GD, OM	Rasch, E.M. (1985). DNA "standards" and the range of accurate DNA estimates by Feulgen absorption microspectrophotometry. In: Advances in Microscopy, edited by R.R. Cowden and S.H. Harrison. Alan R. Liss, New York, pp.137-166.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	grimshawi		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	hydei		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FD	BR	GD	Mulder, M.P., P. van Duijn, and H.J. Gloor (1968). The replicative organization of DNA in polytene chromosomes of Drosophila hydei. Genetica39: 385-428.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	hydei		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FD	BR	GD	Zacharias, H., W. Hennig, and O. Leoncini (1982). Microspectrophotometric comparison of the genome size of Drosophila hydei and some related species. Genetica 58: 153-157.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	lacteicornis		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	novamexicana		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	triauraria		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	yooni		Fruit fly / Pomace fly / Vinegar fly	0.25	0.25		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Sepsis	orthocnemis		Black scavenger fly	0.25	0.25		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Dormyrmex	bicolor		Ant	0.25	0.25		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Pogonomyrmex	californicus		Ant	0.25	0.25		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Trachymyrmex	septentrionalis		Northern fungus-growing ant	0.25	0.25		FIA	HE	TM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Trichogrammatidae	Trichogramma	brassicae		Parasitic wasp	0.25	0.25		FCM	BR	DM	Johnston, J.S., L.D. Ross, L. Beani, D.P. Hughes, and J. Kathirithamby (2004).  Tiny genomes and endoreduplication in Strepsiptera.  Insect Molecular Biology 13: 581-585.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Myrmecina	americana_A		Ant	0.26	0.26		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Hegeter	amaroides		Darkling beetle	0.26	0.26	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Melanochrus	blairi		Darkling beetle	0.26	0.26	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tentyria	schaumi		Darkling beetle	0.26	0.26	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tribolium	anaphe		Flour beetle	0.26	0.26	18.00	FD	S	TC	Alvarez-Fuster, A., C. Juan, and E. Petitpierre (1991). Genome size in Tribolium flour-beetles: inter- and intraspecific variation. Genetical Research 58: 1-5.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tribolium	madens		Flour beetle	0.26	0.26	20.00	FD	S	TC	Alvarez-Fuster, A., C. Juan, and E. Petitpierre (1991). Genome size in Tribolium flour-beetles: inter- and intraspecific variation. Genetical Research 58: 1-5.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	hawaiiensis		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	mayri		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	mimica		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	mimica		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	quadraria		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	rufa		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Scaptodrosophila	lebanonensis		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Zaprionus	badyi		Fruit fly / Pomace fly / Vinegar fly	0.26	0.26		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Sciaridae	Sciara	ocellaris		Fungus fly	0.26	0.26		FD	HE, S	GD	Rasch. E.M. (2006). Genome size and determination of DNA content of the X chromosome, autosomes, and germ line-limited chromosomes of Sciara coprophila. Journal of Morphology 267: 1316-1325.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Sepsis	fulgens		Black scavenger fly	0.26	0.26		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Sepsis	secunda		Black scavenger fly	0.26	0.26		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Reduviidae	Rhodnius	prolixus		Kissing bug	0.26	0.26		NS	NS	NS	Petitpierre, E. (1996). Molecular cytogenetics and taxonomy of insects, with particular reference to the Coleoptera. International Journal of Insect Morphology & Embryology 25: 115-133.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Melipona	bicolor		Stingless bee	0.26	0.26		FCM	BR	SX	Tavares, M.G., C.R. Carvalho, F.A.F. Soares, and L.A. de Oliveira Campos (2012). Genome size diversity in stingless bees (Hymenoptera: Apidae, Meliponini). Apidologie 43: 731-736.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Melipona	quadrifasciata		Stingless bee	0.26	0.26		FCM	BR	SX	Tavares, M.G., C.R. Carvalho, F.A.F. Soares, and L.A. de Oliveira Campos (2012). Genome size diversity in stingless bees (Hymenoptera: Apidae, Meliponini). Apidologie 43: 731-736.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Paratrigona	subnuda		Stingless bee	0.26	0.26		FCM	BR	SX	Tavares, M.G., C.R. Carvalho, F.A.F. Soares, and L.A. de Oliveira Campos (2012). Genome size diversity in stingless bees (Hymenoptera: Apidae, Meliponini). Apidologie 43: 731-736.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Linepithema	humile		Ant	0.26	0.26		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Messor	andrei		Ant	0.26	0.26		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Tetramorium	caespitum		Ant	0.26	0.26		FCM	BR	DM	Tsutsui, N.D., A.V. Suarez, J.C. Spagna, and J.S. Johnston (2008). The evolution of genome size in ants. BMC Evolutionary Biology 8: 64.	
Arthropoda	Hexapoda	Insecta	Lepidoptera	Papilionidae	Papilio	polyxenes		Black swallowtail	0.26	0.26		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Dicranosepsis	sp_2		Black scavenger fly	0.27	0.27		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Lasius	(Acanthomyops)	latipes	Ant	0.27	0.27		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Carabidae	Carabus	yamato		Ground beetle	0.27	0.27		FCM	S	TR	Sota, T., J. Konuma, M. Fujiwara, and E. Shoguchi (2013). Genome sizes of three species in the subtribe Carabina (Coleoptera: Carabidae). Entomological Science 16: 122-124.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Dermestidae	Trogoderma	sp.		Dermestid beetle	0.27	0.27		FCM	BR	DM	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Hegeter	brevicollis		Darkling beetle	0.27	0.27	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
